extraction_key,source,gene_trait_uid,gene,candidate_trait_key,candidate_trait_name,population,genome_build,unit_analysis_role,mixed_pool,status,cache_action,data_url,index_url,local_index_path,local_index_sha256,chrom,tabix_contig,contig_match_method,window_start_1based,window_end_1based,n_raw_records,n_parsed_records,n_malformed_records,n_unique_variant_keys,n_duplicate_variant_key_rows,minimum_position,maximum_position,n_outside_locked_window,header_method,n_columns,output_parquet,output_sidecar,output_size_bytes,output_sha256,failure_reason,completed_at_utc
gt_7f572da2369e3b76,Pan-UKB,gt_7f572da2369e3b76,PPARA,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_b8d922c060d3_continuous-21001-both_sexes-irnt.tsv.bgz.tbi,8b16850755d23db453fd00c8fd457b19a0a0fc987ed81e3a05d2c92b0afc9f5e,22,22,exact_contig_match,46446424,46739653,2277,2277,0,2277,0,46446563,46739427,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_7f572da2369e3b76.parquet,intermediate/15b3/Pan-UKB/gt_7f572da2369e3b76.json,317331,cedaa4fde7d9b32c8efb09cbed263e72a28b068911320bd714d95dec994af1e5,,2026-07-24T20:32:53.739917+00:00
gt_4129badd0cfdf3a3,Pan-UKB,gt_4129badd0cfdf3a3,PPARD,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_b8d922c060d3_continuous-21001-both_sexes-irnt.tsv.bgz.tbi,8b16850755d23db453fd00c8fd457b19a0a0fc987ed81e3a05d2c92b0afc9f5e,6,6,exact_contig_match,35210335,35495968,3251,3251,0,3251,0,35210477,35495957,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_4129badd0cfdf3a3.parquet,intermediate/15b3/Pan-UKB/gt_4129badd0cfdf3a3.json,381838,28ba2a24b8d1a2d0f842821b20a3cca5035f3eb156f2faa6d2f6dc766c5cd58d,,2026-07-24T20:33:02.448452+00:00
gt_00419bc476176825,Pan-UKB,gt_00419bc476176825,PPARG,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_b8d922c060d3_continuous-21001-both_sexes-irnt.tsv.bgz.tbi,8b16850755d23db453fd00c8fd457b19a0a0fc987ed81e3a05d2c92b0afc9f5e,3,3,exact_contig_match,12228867,12575855,3838,3838,0,3838,0,12228960,12575777,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_00419bc476176825.parquet,intermediate/15b3/Pan-UKB/gt_00419bc476176825.json,460440,99875664671ff5806458c9a22a0e158c0a8f4548118743bf802598267a03d32d,,2026-07-24T20:32:55.906581+00:00
gt_5d3db36ffbf5ebc1,Pan-UKB,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_b8d922c060d3_continuous-21001-both_sexes-irnt.tsv.bgz.tbi,8b16850755d23db453fd00c8fd457b19a0a0fc987ed81e3a05d2c92b0afc9f5e,17,17,exact_contig_match,28421337,28663020,2161,2161,0,2161,0,28421382,28662836,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_5d3db36ffbf5ebc1.parquet,intermediate/15b3/Pan-UKB/gt_5d3db36ffbf5ebc1.json,261118,2d42dc44ad8b39c4d957d91d9b8ea8a09b3813fbb4dbc7e8c9a887db68341e6d,,2026-07-24T20:32:47.939762+00:00
gt_3bedb9eda24a2e46,Pan-UKB,gt_3bedb9eda24a2e46,SREBF1,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_b8d922c060d3_continuous-21001-both_sexes-irnt.tsv.bgz.tbi,8b16850755d23db453fd00c8fd457b19a0a0fc987ed81e3a05d2c92b0afc9f5e,17,17,exact_contig_match,17613713,17840325,1956,1956,0,1956,0,17614097,17840240,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_3bedb9eda24a2e46.parquet,intermediate/15b3/Pan-UKB/gt_3bedb9eda24a2e46.json,241111,e9eca9ed60ca7323d0f2f59d14c3a1fe10dd20194a0798af9f34a4fd02405b9c,,2026-07-24T20:32:47.319604+00:00
gt_86b456c209fcf4df,Pan-UKB,gt_86b456c209fcf4df,SREBF2,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-21001-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-21001-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_b8d922c060d3_continuous-21001-both_sexes-irnt.tsv.bgz.tbi,8b16850755d23db453fd00c8fd457b19a0a0fc987ed81e3a05d2c92b0afc9f5e,22,22,exact_contig_match,42129109,42403312,2904,2904,0,2904,0,42129187,42401514,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_86b456c209fcf4df.parquet,intermediate/15b3/Pan-UKB/gt_86b456c209fcf4df.json,347537,9a0e74578b89e13ba77a07f6feb53feb31327d0e8cf040ce999cf592689b9b97,,2026-07-24T20:32:52.917166+00:00
gt_e879daaa8470efb6,Pan-UKB,gt_e879daaa8470efb6,CSF3R,Pan-UKB::continuous|30000|both_sexes||irnt,White blood cell (leukocyte) count,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30000-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30000-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_283cc2afc605_continuous-30000-both_sexes-irnt.tsv.bgz.tbi,22f5c3683c9c71ae69ea03998e227081ac295aa1b1359671e07d67952b3a1336,1,1,exact_contig_match,36831644,37048879,2160,2160,0,2160,0,36831677,37048715,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_e879daaa8470efb6.parquet,intermediate/15b3/Pan-UKB/gt_e879daaa8470efb6.json,282298,5fe499e3124da0cc2af98a262a6c4f6b64d96cb896b428f80e31ba8853f0a2de,,2026-07-24T20:33:09.923122+00:00
gt_5835b6b48a34e28c,Pan-UKB,gt_5835b6b48a34e28c,JAK2,Pan-UKB::continuous|30010|both_sexes||irnt,Red blood cell (erythrocyte) count,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30010-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30010-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_1f6a05659a57_continuous-30010-both_sexes-irnt.tsv.bgz.tbi,688bc7336bbc36dab64d3e1b5e54b9a50640a27326e715e04e9e5aca3f07cb84,9,9,exact_contig_match,4885033,5228183,4257,4257,0,4257,0,4885082,5228182,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_5835b6b48a34e28c.parquet,intermediate/15b3/Pan-UKB/gt_5835b6b48a34e28c.json,487783,0be786d54ebd1e4c0bc8b531b5b7644f218e1efccebd74cab50e1e762416cceb,,2026-07-24T20:33:13.808853+00:00
gt_df32c27b840a5558,Pan-UKB,gt_df32c27b840a5558,ACVRL1,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,12,12,exact_contig_match,52200692,52417145,2027,2027,0,2027,0,52200742,52417025,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_df32c27b840a5558.parquet,intermediate/15b3/Pan-UKB/gt_df32c27b840a5558.json,266765,e34394cbf98214f5f662b0069329f4f2adf7e2ff2442efe62e0fe0050dc38309,,2026-07-24T20:33:20.714012+00:00
gt_c19c98b54e6718ee,Pan-UKB,gt_c19c98b54e6718ee,BCL11A,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,2,2,exact_contig_match,60578302,60880702,2721,2721,0,2721,0,60578345,60880483,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_c19c98b54e6718ee.parquet,intermediate/15b3/Pan-UKB/gt_c19c98b54e6718ee.json,325379,e6c5bb5ef773834e82c6621bab0bc28b217573fa1ed70fece2f32dc2d53d5a34,,2026-07-24T20:33:25.284915+00:00
gt_27028081fffa2432,Pan-UKB,gt_27028081fffa2432,BCL2,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,18,18,exact_contig_match,60690579,61087361,2767,2767,0,2767,0,60690649,61073516,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_27028081fffa2432.parquet,intermediate/15b3/Pan-UKB/gt_27028081fffa2432.json,383409,b07f6eef1974fdfcad615836dee7266d147e088a572a701173ddfcb6fcc0fad2,,2026-07-24T20:33:22.411285+00:00
gt_6d527f983ded21ce,Pan-UKB,gt_6d527f983ded21ce,DYRK3,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,1,1,exact_contig_match,206708881,206957764,2065,2065,0,2065,0,206708905,206957570,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_6d527f983ded21ce.parquet,intermediate/15b3/Pan-UKB/gt_6d527f983ded21ce.json,271256,99e37553d5d2607ec786192f27152fc96a77be52e0643af156969022a6583b1d,,2026-07-24T20:33:18.548390+00:00
gt_6543c2a00ddc02f5,Pan-UKB,gt_6543c2a00ddc02f5,EGLN1,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,1,1,exact_contig_match,231399497,231660790,2853,2853,0,2853,0,231399823,231660785,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_6543c2a00ddc02f5.parquet,intermediate/15b3/Pan-UKB/gt_6543c2a00ddc02f5.json,310940,54e592c62dcf2149f5e3ed8e695599293e8642a89c96b2a6b6c25ff306ffc9a0,,2026-07-24T20:33:19.189252+00:00
gt_6100c7305905baed,Pan-UKB,gt_6100c7305905baed,EGLN2,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,19,19,exact_contig_match,41204901,41414338,2713,2713,0,2713,0,41204952,41414117,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_6100c7305905baed.parquet,intermediate/15b3/Pan-UKB/gt_6100c7305905baed.json,329291,344a0c72e82475f0bcc5595dd0abc4e85c6bd0a18045884b5a8219e3b07fe3c9,,2026-07-24T20:33:24.496589+00:00
gt_e581489a9e9ecfc2,Pan-UKB,gt_e581489a9e9ecfc2,EGLN3,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,14,14,exact_contig_match,34293437,35031980,6954,6954,0,6954,0,34293489,35031935,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_e581489a9e9ecfc2.parquet,intermediate/15b3/Pan-UKB/gt_e581489a9e9ecfc2.json,877093,24b34122be2bb3dcc195e6e922477ad1df8136077f0149eb7c2bee0857bafcea,,2026-07-24T20:33:21.593383+00:00
gt_357a52ecdb682313,Pan-UKB,gt_357a52ecdb682313,EPOR,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,19,19,exact_contig_match,11388236,11595018,1725,1725,0,1725,0,11388387,11594744,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_357a52ecdb682313.parquet,intermediate/15b3/Pan-UKB/gt_357a52ecdb682313.json,242016,b0fb1c1a760aff5b2fb82e6a62e00386703f4ff0cb1a609baddfc317189d4bd7,,2026-07-24T20:33:23.031669+00:00
gt_71c56e5a21360fea,Pan-UKB,gt_71c56e5a21360fea,HAMP,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,19,19,exact_contig_match,35671619,35876046,2039,2039,0,2039,0,35671960,35876024,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_71c56e5a21360fea.parquet,intermediate/15b3/Pan-UKB/gt_71c56e5a21360fea.json,284545,4235646798f2eafd14cfea01c907bb6ae42dfe6e0d6c4719351073a4b35c7938,,2026-07-24T20:33:23.780925+00:00
gt_5987f2d6993fa9d0,Pan-UKB,gt_5987f2d6993fa9d0,HBG1,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,11,11,exact_contig_match,5169313,5371122,2864,2864,0,2864,0,5169347,5371090,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_5987f2d6993fa9d0.parquet,intermediate/15b3/Pan-UKB/gt_5987f2d6993fa9d0.json,373895,b8fb8a978f516e0bb4560a73466bedfd0e11f8766900853be832f3ba26d321f2,,2026-07-24T20:33:20.024015+00:00
gt_4d13eda51c3b314b,Pan-UKB,gt_4d13eda51c3b314b,IL6,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,7,7,exact_contig_match,22665503,22871621,2634,2634,0,2634,0,22665503,22871508,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_4d13eda51c3b314b.parquet,intermediate/15b3/Pan-UKB/gt_4d13eda51c3b314b.json,317326,65528895dd6b857b27e3151378d9a038a668999bfa92cea27b58716e18836407,,2026-07-24T20:33:26.831445+00:00
gt_159a6541799e74e2,Pan-UKB,gt_159a6541799e74e2,JAK2,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,9,9,exact_contig_match,4885033,5228183,4257,4257,0,4257,0,4885082,5228182,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_159a6541799e74e2.parquet,intermediate/15b3/Pan-UKB/gt_159a6541799e74e2.json,485460,d5847ca1a4060fdc30ac0e848976642e98091a9480a84c37c888162f955ee8c3,,2026-07-24T20:33:35.367783+00:00
gt_75fe57ef3df525f5,Pan-UKB,gt_75fe57ef3df525f5,PKLR,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,1,1,exact_contig_match,155159630,155371225,1786,1786,0,1786,0,155159798,155371212,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_75fe57ef3df525f5.parquet,intermediate/15b3/Pan-UKB/gt_75fe57ef3df525f5.json,197117,8d03476a38f20bb52b34c263c4891b22debd065e07440e1c00c16cebadc08799,,2026-07-24T20:33:17.882240+00:00
gt_aa37c9461d658ae6,Pan-UKB,gt_aa37c9461d658ae6,SLC40A1,Pan-UKB::continuous|30020|both_sexes||irnt,Haemoglobin concentration,MULTI_ANCESTRY,GRCh37,PRIMARY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30020-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30020-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_31755a79651e_continuous-30020-both_sexes-irnt.tsv.bgz.tbi,a73e5bba7cd832c2d245f927b9b20ad62bd554918281d56b8ac8f929437e2f4a,2,2,exact_contig_match,190325305,190548484,2081,2081,0,2081,0,190325335,190548472,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_aa37c9461d658ae6.parquet,intermediate/15b3/Pan-UKB/gt_aa37c9461d658ae6.json,261602,b4012eb74ae0dce51258a4b040953eddbc4a6b656492c8300e0e26e7d17ebbb2,,2026-07-24T20:33:26.012156+00:00
gt_67c54d9791524a5b,Pan-UKB,gt_67c54d9791524a5b,ACVRL1,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30030-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30030-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_5bc527ae1447_continuous-30030-both_sexes-irnt.tsv.bgz.tbi,9638064d6b6883df853578a1af550f0a8fb999be551044858914634e2ede3836,12,12,exact_contig_match,52200692,52417145,2027,2027,0,2027,0,52200742,52417025,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_67c54d9791524a5b.parquet,intermediate/15b3/Pan-UKB/gt_67c54d9791524a5b.json,266801,d40249d6cb9e4d470e2d35689d775998c1224d6fc5b83d8e1f4f717c591d160f,,2026-07-24T20:33:41.677989+00:00
gt_0f0a6425c6b4403c,Pan-UKB,gt_0f0a6425c6b4403c,BCL11A,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30030-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30030-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_5bc527ae1447_continuous-30030-both_sexes-irnt.tsv.bgz.tbi,9638064d6b6883df853578a1af550f0a8fb999be551044858914634e2ede3836,2,2,exact_contig_match,60578302,60880702,2721,2721,0,2721,0,60578345,60880483,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_0f0a6425c6b4403c.parquet,intermediate/15b3/Pan-UKB/gt_0f0a6425c6b4403c.json,325190,e50d22764b49770d2dab3d810359b0a6bf451c3d486c73fa7358da29847081e3,,2026-07-24T20:33:54.686449+00:00
gt_0c3c603f8b577864,Pan-UKB,gt_0c3c603f8b577864,BCL2,Pan-UKB::continuous|30030|both_sexes||irnt,Haematocrit percentage,MULTI_ANCESTRY,GRCh37,SENSITIVITY,False,EXTRACTED,REUSED,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-30030-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-30030-both_sexes-irnt.tsv.bgz.tbi,input/tabix_indexes/15b3/Pan_UKB_5bc527ae1447_continuous-30030-both_sexes-irnt.tsv.bgz.tbi,9638064d6b6883df853578a1af550f0a8fb999be551044858914634e2ede3836,18,18,exact_contig_match,60690579,61087361,2767,2767,0,2767,0,60690649,61073516,0,first_bgzf_line,44,intermediate/15b3/Pan-UKB/gt_0c3c603f8b577864.parquet,intermediate/15b3/Pan-UKB/gt_0c3c603f8b577864.json,382978,54384f07dd3cbf55818d74c07085b4dbd148c501a698ea7403275f28fc4ee8c6,,2026-07-24T20:33:43.326280+00:00
