trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
Pan-UKB::continuous|30080|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30080|both_sexes||irnt,,continuous,30080,Platelet count,"Result of ""Platelet Count"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet count is the number of thrombocytes derived from the platelet histogram.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"AFR,CSA,EAS,EUR","AFR,CSA,EAS",3,verified_from_official_manifest,continuous-30080-both_sexes-irnt.tsv.bgz,continuous-30080-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30080-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30080-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6281.0,,PASS,950.0,,n_too_low,8532.0,,PASS,2632.0,,PASS,407992.0,,PASS,1548.0,,out_of_bounds_lambda
Pan-UKB::continuous|30090|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30090|both_sexes||irnt,,continuous,30090,Platelet crit,"Result of ""Platelet Crit"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet Crit is a computed value that represents the platelet packed cell volume.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30090-both_sexes-irnt.tsv.bgz,continuous-30090-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30090-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30090-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6281.0,,h2_z_insignificant,950.0,,n_too_low,8532.0,,PASS,2632.0,,h2_z_insignificant,407988.0,,PASS,1548.0,,h2_z_insignificant
Pan-UKB::continuous|30100|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30100|both_sexes||irnt,,continuous,30100,Mean platelet (thrombocyte) volume,"Result of ""Mean Platelet Volume"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Mean Platelet Volume is the average volume of individual platelets derived from the platelet histogram.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-30100-both_sexes-irnt.tsv.bgz,continuous-30100-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30100-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30100-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6281.0,,PASS,950.0,,n_too_low,8532.0,,PASS,2632.0,,h2_z_insignificant,407987.0,,PASS,1548.0,,h2_z_insignificant
Pan-UKB::continuous|30110|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30110|both_sexes||irnt,,continuous,30110,Platelet distribution width,"Result of ""Platelet Distribution Width"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet Distribution Width is the coefficient of variation of platelet size.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30110-both_sexes-irnt.tsv.bgz,continuous-30110-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30110-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30110-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6281.0,,h2_z_insignificant,950.0,,n_too_low,8532.0,,PASS,2632.0,,h2_z_insignificant,407987.0,,PASS,1548.0,,h2_z_insignificant
Pan-UKB::continuous|30120|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30120|both_sexes||irnt,,continuous,30120,Lymphocyte count,"Result of ""Lymphocytes Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Lymphocyte count is the proportion of ( lymphoctyes / 100 ) x white blood cell count",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30120-both_sexes-irnt.tsv.bgz,continuous-30120-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30120-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30120-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407265.0,,PASS,1546.0,,h2_z_insignificant
Pan-UKB::continuous|30130|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30130|both_sexes||irnt,,continuous,30130,Monocyte count,"Result of ""Monocytes Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Monocyte count is the proportion of ( monoctyes / 100 ) x white blood cell count.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30130-both_sexes-irnt.tsv.bgz,continuous-30130-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30130-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30130-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407265.0,,PASS,1546.0,,h2_z_insignificant
Pan-UKB::continuous|30140|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30140|both_sexes||irnt,,continuous,30140,Neutrophill count,"Result of ""Neutrophils Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Neutrophils count is the proportion of ( neutrophils / 100 ) x white blood cell count.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-30140-both_sexes-irnt.tsv.bgz,continuous-30140-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30140-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30140-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407265.0,,PASS,1546.0,,PASS
Pan-UKB::continuous|30150|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30150|both_sexes||irnt,,continuous,30150,Eosinophill count,"Result of ""Eosinophils Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Eosinophils count is the proportion of ( eosinophils / 100 ) x white blood cell count.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30150-both_sexes-irnt.tsv.bgz,continuous-30150-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30150-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30150-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407265.0,,PASS,1546.0,,h2_z_insignificant
Pan-UKB::continuous|30180|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30180|both_sexes||irnt,,continuous,30180,Lymphocyte percentage,"Result of ""Lymphocytes Percentage"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Lymphocytes (Percentage) is calculated as the proportion of lymphocytes in the leukocytes.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-30180-both_sexes-irnt.tsv.bgz,continuous-30180-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30180-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30180-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407282.0,,PASS,1546.0,,PASS
Pan-UKB::continuous|30190|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30190|both_sexes||irnt,,continuous,30190,Monocyte percentage,"Result of ""Monocytes Percentage"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Monocytes (percentage) is calculated as the proportion of monocytes in the leukocytes.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-30190-both_sexes-irnt.tsv.bgz,continuous-30190-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30190-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30190-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407270.0,,PASS,1546.0,,PASS
Pan-UKB::continuous|30200|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30200|both_sexes||irnt,,continuous,30200,Neutrophill percentage,"Result of ""Neutrophils Percentage"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Neutrophils (Percentage) is calculated as the proportion of neutrophils in the leukocytes.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-30200-both_sexes-irnt.tsv.bgz,continuous-30200-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30200-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30200-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407282.0,,PASS,1546.0,,PASS
Pan-UKB::continuous|30210|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30210|both_sexes||irnt,,continuous,30210,Eosinophill percentage,"Result of ""Eosinophils Percentage"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Eosinophils (Percentage) is calculated as the proportion of eosinophils in the leukocytes.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30210-both_sexes-irnt.tsv.bgz,continuous-30210-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30210-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30210-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6262.0,,h2_z_insignificant,949.0,,n_too_low,8502.0,,PASS,2630.0,,h2_z_insignificant,407270.0,,PASS,1546.0,,h2_z_insignificant
Pan-UKB::continuous|30240|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30240|both_sexes||irnt,,continuous,30240,Reticulocyte percentage,"Result of ""Reticulocytes Percentage"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Reticulocytes (Percentage) is the number of reticulocytes as a percentage of red blood cells.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"EAS,EUR",EAS,1,verified_from_official_manifest,continuous-30240-both_sexes-irnt.tsv.bgz,continuous-30240-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30240-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30240-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6108.0,,h2_z_insignificant,926.0,,n_too_low,8315.0,,h2_z_insignificant,2582.0,,PASS,401344.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30250|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30250|both_sexes||irnt,,continuous,30250,Reticulocyte count,"Result of ""Reticulocytes Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Reticulocytes count is computed from the reticulocyte per cent multiplied by the red blood cell count.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EAS,EUR","CSA,EAS",2,verified_from_official_manifest,continuous-30250-both_sexes-irnt.tsv.bgz,continuous-30250-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30250-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30250-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6108.0,,h2_z_insignificant,926.0,,n_too_low,8315.0,,PASS,2582.0,,PASS,401345.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30260|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30260|both_sexes||irnt,,continuous,30260,Mean reticulocyte volume,"Result of ""Mean Reticulocytes Volume"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Mean Reticulocytes volume is the average volume of all reticulocytes, calculated from the reticulocytes (percentage).",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30260-both_sexes-irnt.tsv.bgz,continuous-30260-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30260-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30260-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6107.0,,h2_z_insignificant,926.0,,n_too_low,8315.0,,PASS,2582.0,,h2_z_insignificant,401344.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30270|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30270|both_sexes||irnt,,continuous,30270,Mean sphered cell volume,"Result of ""Mean Sphered Cells Volume"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-30270-both_sexes-irnt.tsv.bgz,continuous-30270-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30270-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30270-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6108.0,,PASS,926.0,,n_too_low,8315.0,,PASS,2582.0,,h2_z_insignificant,401345.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30280|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30280|both_sexes||irnt,,continuous,30280,Immature reticulocyte fraction,"Result of ""Immature Reticulocytes Fraction"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Immature Reticulocytes Fraction (Percentage) is an indication of new reticulocyte synthesis and is calculated from the reticulocytes (Percentage) as the total number of reticulocyte events in the outermost light scattering region, corresponding to immature reticulocytes, relative to the total number of reticulocytes and is reported as this ratio.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30280-both_sexes-irnt.tsv.bgz,continuous-30280-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30280-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30280-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6107.0,,h2_z_insignificant,926.0,,n_too_low,8315.0,,PASS,2582.0,,h2_z_insignificant,401344.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30290|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30290|both_sexes||irnt,,continuous,30290,High light scatter reticulocyte percentage,"Result of ""High Light Scatter Reticulocytes Percentage"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. High Light Scatter Reticulocytes (Percentage) is computed as: (HLR / Total Erythrocytes) x 100.",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30290-both_sexes-irnt.tsv.bgz,continuous-30290-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30290-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30290-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6108.0,,h2_z_insignificant,,,,8315.0,,PASS,2582.0,,h2_z_insignificant,401345.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30300|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30300|both_sexes||irnt,,continuous,30300,High light scatter reticulocyte count,"Result of ""High Light Scatter Reticulocytes Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. High Light Scatter Reticulocytes Count is calculated as: (HLR / Total Erythrocytes) x red blood cells",,Biological samples > Assay results > Blood assays > Blood count,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-30300-both_sexes-irnt.tsv.bgz,continuous-30300-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30300-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30300-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6108.0,,PASS,,,,8315.0,,PASS,2582.0,,h2_z_insignificant,401345.0,,PASS,1518.0,,h2_z_insignificant
Pan-UKB::continuous|30510|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30510|both_sexes||irnt,,continuous,30510,Creatinine (enzymatic) in urine,Measured by enzymatic analysis on a Beckman Coulter AU5400.,,Biological samples > Assay results > Urine assays,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30510-both_sexes-irnt.tsv.bgz,continuous-30510-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30510-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30510-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6378.0,,h2_z_insignificant,938.0,,n_too_low,8469.0,,PASS,2621.0,,h2_z_insignificant,408485.0,,PASS,1525.0,,h2_z_insignificant
Pan-UKB::continuous|30520|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30520|both_sexes||irnt,,continuous,30520,Potassium in urine,Measured by ISE (ion selective electrode) analysis on a Beckman Coulter AU5400.,,Biological samples > Assay results > Urine assays,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-30520-both_sexes-irnt.tsv.bgz,continuous-30520-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30520-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30520-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6375.0,,h2_z_insignificant,938.0,,n_too_low,8456.0,,PASS,2617.0,,h2_z_insignificant,407598.0,,PASS,1524.0,,h2_z_insignificant
Pan-UKB::continuous|30530|both_sexes||irnt,Pan-UKB,GRCh37,continuous|30530|both_sexes||irnt,,continuous,30530,Sodium in urine,Measured by ISE (ion selective electrode) analysis using Beckman Coulter AU5400.,,Biological samples > Assay results > Urine assays,quantitative_or_biomarker_candidate,"CSA,EUR,MID","CSA,MID",2,verified_from_official_manifest,continuous-30530-both_sexes-irnt.tsv.bgz,continuous-30530-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30530-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30530-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6370.0,,h2_z_insignificant,937.0,,n_too_low,8453.0,,PASS,2619.0,,h2_z_insignificant,407610.0,,PASS,1523.0,,PASS
Pan-UKB::continuous|3062|both_sexes||irnt,Pan-UKB,GRCh37,continuous|3062|both_sexes||irnt,,continuous,3062,Forced vital capacity (FVC),FVC value calculated from blow,,UK Biobank Assessment Centre > Physical measures > Spirometry,quantitative_or_biomarker_candidate,"AFR,CSA,EUR,MID","AFR,CSA,MID",3,verified_from_official_manifest,continuous-3062-both_sexes-irnt.tsv.bgz,continuous-3062-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3062-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3062-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,5978.0,,PASS,,,,8080.0,,PASS,2518.0,,h2_z_insignificant,383471.0,,PASS,1432.0,,PASS
Pan-UKB::continuous|3063|both_sexes||irnt,Pan-UKB,GRCh37,continuous|3063|both_sexes||irnt,,continuous,3063,Forced expiratory volume in 1-second (FEV1),FEV1 value calculated from blow,,UK Biobank Assessment Centre > Physical measures > Spirometry,quantitative_or_biomarker_candidate,"AFR,CSA,EUR,MID","AFR,CSA,MID",3,verified_from_official_manifest,continuous-3063-both_sexes-irnt.tsv.bgz,continuous-3063-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3063-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3063-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,5978.0,,PASS,,,,8080.0,,PASS,2518.0,,fail_ratio,383471.0,,PASS,1432.0,,PASS
Pan-UKB::continuous|3064|both_sexes||irnt,Pan-UKB,GRCh37,continuous|3064|both_sexes||irnt,,continuous,3064,Peak expiratory flow (PEF),Peak expiratory flow during blow,,UK Biobank Assessment Centre > Physical measures > Spirometry,quantitative_or_biomarker_candidate,"AFR,CSA,EUR","AFR,CSA",2,verified_from_official_manifest,continuous-3064-both_sexes-irnt.tsv.bgz,continuous-3064-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3064-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3064-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,5978.0,,PASS,890.0,,n_too_low,8080.0,,PASS,2518.0,,h2_z_insignificant,383471.0,,PASS,1432.0,,h2_z_insignificant
Pan-UKB::continuous|3143|both_sexes||irnt,Pan-UKB,GRCh37,continuous|3143|both_sexes||irnt,,continuous,3143,Ankle spacing width,Ankle width as indicated by the spacing between measurement transducer pads on heel,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-3143-both_sexes-irnt.tsv.bgz,continuous-3143-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3143-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3143-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2295.0,,h2_z_insignificant,471.0,,n_too_low,2635.0,,PASS,1262.0,,h2_z_insignificant,242926.0,,PASS,714.0,,h2_z_insignificant
Pan-UKB::continuous|3148|both_sexes||irnt,Pan-UKB,GRCh37,continuous|3148|both_sexes||irnt,,continuous,3148,Heel bone mineral density (BMD),Estimation of bone mineral density (BMD) in the heel is based on the Quantitative Ultrasound Index through the calcaneus. Direct entry.,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-3148-both_sexes-irnt.tsv.bgz,continuous-3148-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-3148-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-3148-both_sexes-irnt.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2292.0,,h2_z_insignificant,471.0,,n_too_low,2633.0,,PASS,1260.0,,h2_z_insignificant,242809.0,,PASS,713.0,,h2_z_insignificant
Pan-UKB::continuous|398|both_sexes||,Pan-UKB,GRCh37,continuous|398|both_sexes||,,continuous,398,Number of correct matches in round,"This is the number of correct matches in the round. It should always be 3 for a 2x3 game and 6 for a 3x4 game, unless the participant abandoned before finishing.",,UK Biobank Assessment Centre > Cognitive function > Pairs matching,quantitative_or_biomarker_candidate,"CSA,EUR",CSA,1,verified_from_official_manifest,continuous-398-both_sexes.tsv.bgz,continuous-398-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-398-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-398-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,6597.0,,h2_z_insignificant,,,,8769.0,,PASS,2670.0,,h2_z_insignificant,419951.0,,PASS,1581.0,,h2_z_insignificant
