indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_score,matched_mesh_term,matched_phenotype_text,exact_term_match,token_containment,token_jaccard,phrase_inclusion,sequence_similarity,panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,pops_pass_qc,num_pops_pass_qc,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID
D010024,Osteoporosis,Osteoporosis,3,3,1,2,5,8.125,Age Related Osteoporosis,Coronary atherosclerosis,False,0.0,0.0,False,0.5416666666666666,phecode|411.4|both_sexes||,phecode,411.4,both_sexes,,,Coronary atherosclerosis,,,"CSA,EUR",2,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant
D010024,Osteoporosis,Osteoporosis,3,3,1,2,6,7.659574468085106,Post-Traumatic Osteoporosis,K44 Diaphragmatic hernia,False,0.0,0.0,False,0.5106382978723404,icd10|K44|both_sexes||,icd10,K44,both_sexes,,,K44 Diaphragmatic hernia,truncated: true,,"EUR,MID",2,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,326.0,6310.0,h2_z_insignificant,70.0,910.0,n_too_low,660.0,8216.0,h2_z_insignificant,88.0,2621.0,h2_z_insignificant,33359.0,387172.0,PASS,139.0,1460.0,PASS
D010024,Osteoporosis,Osteoporosis,3,3,1,2,7,7.659574468085106,Post-Traumatic Osteoporosis,Diaphragmatic hernia,False,0.0,0.0,False,0.5106382978723404,phecode|550.2|both_sexes||,phecode,550.2,both_sexes,,,Diaphragmatic hernia,,,"CSA,EUR,MID",3,phecode-550.2-both_sexes.tsv.bgz,phecode-550.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550.2-both_sexes.tsv.bgz.tbi,326.0,6019.0,h2_z_insignificant,70.0,868.0,n_too_low,660.0,7837.0,PASS,88.0,2581.0,h2_z_insignificant,33482.0,363863.0,PASS,139.0,1375.0,PASS
D010024,Osteoporosis,Osteoporosis,3,3,1,2,8,7.5,"Bone Losses, Age-Related",K21 Gastro-oesophageal reflux disease,False,0.0,0.0,False,0.5,icd10|K21|both_sexes||,icd10,K21,both_sexes,,,K21 Gastro-oesophageal reflux disease,truncated: true,,"EUR,MID",2,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,395.0,6241.0,h2_z_insignificant,63.0,917.0,n_too_low,729.0,8147.0,h2_z_insignificant,117.0,2592.0,h2_z_insignificant,29975.0,390556.0,PASS,128.0,1471.0,PASS
D010024,Osteoporosis,Osteoporosis,3,3,1,2,9,7.317073170731707,Senile Osteoporosis,Essential hypertension,False,0.0,0.0,False,0.4878048780487805,phecode|401.1|both_sexes||,phecode,401.1,both_sexes,,,Essential hypertension,,,"CSA,EUR",2,phecode-401.1-both_sexes.tsv.bgz,phecode-401.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401.1-both_sexes.tsv.bgz.tbi,2026.0,4589.0,h2_z_insignificant,158.0,816.0,n_too_low,2682.0,6170.0,PASS,431.0,2272.0,h2_z_insignificant,94062.0,325488.0,PASS,346.0,1245.0,h2_z_insignificant
D010024,Osteoporosis,Osteoporosis,3,3,1,2,10,7.0588235294117645,Senile Osteoporoses,G47 Sleep disorders,False,0.0,0.0,False,0.47058823529411764,icd10|G47|both_sexes||,icd10,G47,both_sexes,,,G47 Sleep disorders,truncated: true,,"CSA,EUR",2,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,1,8.275862068965518,Ovary Cancers,Urinary calculus,False,0.0,0.0,False,0.5517241379310345,phecode|594|both_sexes||,phecode,594,both_sexes,,,Urinary calculus,,,"CSA,EUR",2,phecode-594-both_sexes.tsv.bgz,phecode-594-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-594-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-594-both_sexes.tsv.bgz.tbi,90.0,6522.0,h2_z_insignificant,,,,206.0,8639.0,PASS,,,,7593.0,411207.0,PASS,54.0,1538.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,2,7.692307692307692,Ovary Neoplasms,Coronary atherosclerosis,False,0.0,0.0,False,0.5128205128205128,phecode|411.4|both_sexes||,phecode,411.4,both_sexes,,,Coronary atherosclerosis,,,"CSA,EUR",2,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,3,7.297297297297297,Cancer of the Ovary,Calculus of kidney,False,0.0,0.0,False,0.4864864864864865,phecode|594.1|both_sexes||,phecode,594.1,both_sexes,,,Calculus of kidney,,,"CSA,EUR",2,phecode-594.1-both_sexes.tsv.bgz,phecode-594.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-594.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-594.1-both_sexes.tsv.bgz.tbi,,,,,,,106.0,8639.0,PASS,,,,3758.0,411207.0,PASS,,,
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,4,7.241379310344828,Ovary Neoplasm,Arthropathy NOS,False,0.0,0.0,False,0.4827586206896552,phecode|716.9|both_sexes||,phecode,716.9,both_sexes,,,Arthropathy NOS,,,"EAS,EUR",2,phecode-716.9-both_sexes.tsv.bgz,phecode-716.9-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.9-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.9-both_sexes.tsv.bgz.tbi,605.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,880.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,41824.0,372332.0,PASS,122.0,1456.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,5,6.666666666666666,Cancer of Ovary,Diseases of esophagus,False,0.0,0.0,False,0.4444444444444444,phecode|530|both_sexes||,phecode,530,both_sexes,,,Diseases of esophagus,,,"EUR,MID",2,phecode-530-both_sexes.tsv.bgz,phecode-530-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530-both_sexes.tsv.bgz.tbi,519.0,6018.0,h2_z_insignificant,95.0,870.0,n_too_low,964.0,7743.0,h2_z_insignificant,151.0,2516.0,h2_z_insignificant,42944.0,371349.0,PASS,172.0,1400.0,PASS
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,6,6.428571428571428,Ovarian Cancer,truncated: true,False,0.0,0.0,False,0.42857142857142855,icd10|E11|both_sexes||,icd10,E11,both_sexes,,,E11 Non-insulin-dependent diabetes mellitus,truncated: true,,"CSA,EUR",2,icd10-E11-both_sexes.tsv.bgz,icd10-E11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E11-both_sexes.tsv.bgz.tbi,792.0,5844.0,h2_z_insignificant,,,,1662.0,7214.0,PASS,152.0,2557.0,h2_z_insignificant,22634.0,397897.0,PASS,170.0,1429.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,7,6.428571428571428,Ovarian Cancer,truncated: true,False,0.0,0.0,False,0.42857142857142855,icd10|E66|both_sexes||,icd10,E66,both_sexes,,,E66 Obesity,truncated: true,,"EUR,MID",2,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,421.0,6215.0,h2_z_insignificant,,,,362.0,8514.0,h2_z_insignificant,,,,15917.0,404614.0,PASS,79.0,1520.0,PASS
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,8,6.428571428571428,Ovarian Cancer,truncated: true,False,0.0,0.0,False,0.42857142857142855,icd10|F17|both_sexes||,icd10,F17,both_sexes,,,F17 Mental and behavioural disorders due to use of tobacco,truncated: true,,"EAS,EUR",2,icd10-F17-both_sexes.tsv.bgz,icd10-F17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F17-both_sexes.tsv.bgz.tbi,254.0,6382.0,h2_z_insignificant,,,,275.0,8601.0,h2_z_insignificant,50.0,2659.0,PASS,14937.0,405594.0,PASS,81.0,1518.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,9,6.428571428571428,Ovarian Cancer,truncated: true,False,0.0,0.0,False,0.42857142857142855,icd10|F32|both_sexes||,icd10,F32,both_sexes,,,F32 Depressive episode,truncated: true,,"CSA,EUR",2,icd10-F32-both_sexes.tsv.bgz,icd10-F32-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F32-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F32-both_sexes.tsv.bgz.tbi,187.0,6449.0,h2_z_insignificant,,,,277.0,8599.0,PASS,,,,15674.0,404857.0,PASS,76.0,1523.0,h2_z_insignificant
D010051,Ovarian Neoplasms,Ovarian Neoplasms,7,7,0,7,10,6.428571428571428,Ovarian Cancer,truncated: true,False,0.0,0.0,False,0.42857142857142855,icd10|G47|both_sexes||,icd10,G47,both_sexes,,,G47 Sleep disorders,truncated: true,,"CSA,EUR",2,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,140.0,6496.0,h2_z_insignificant,,,,173.0,8703.0,PASS,,,,6557.0,413974.0,PASS,52.0,1547.0,h2_z_insignificant
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,1,48.94230769230769,Parkinson Disease,Ischemic Heart Disease,False,0.5,0.25,False,0.5128205128205128,phecode|411|both_sexes||,phecode,411,both_sexes,,,Ischemic Heart Disease,,,"CSA,EUR",2,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,2,47.0,Parkinson's Disease,K21 Gastro-oesophageal reflux disease,False,0.5,0.2,False,0.5,icd10|K21|both_sexes||,icd10,K21,both_sexes,,,K21 Gastro-oesophageal reflux disease,truncated: true,,"EUR,MID",2,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,395.0,6241.0,h2_z_insignificant,63.0,917.0,n_too_low,729.0,8147.0,h2_z_insignificant,117.0,2592.0,h2_z_insignificant,29975.0,390556.0,PASS,128.0,1471.0,PASS
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,3,45.75,Parkinson Disease,I25 Chronic ischaemic heart disease,False,0.5,0.2,False,0.4166666666666667,icd10|I25|both_sexes||,icd10,I25,both_sexes,,,I25 Chronic ischaemic heart disease,truncated: true,,"CSA,EUR",2,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,4,45.0,Parkinson Disease,J44 Other chronic obstructive pulmonary disease,False,0.5,0.2,False,0.36666666666666664,icd10|J44|both_sexes||,icd10,J44,both_sexes,,,J44 Other chronic obstructive pulmonary disease,truncated: true,,"CSA,EUR",2,icd10-J44-both_sexes.tsv.bgz,icd10-J44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J44-both_sexes.tsv.bgz.tbi,74.0,6562.0,h2_z_insignificant,,,,152.0,8724.0,PASS,,,,11536.0,408995.0,PASS,,,
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,5,44.11538461538461,Parkinson Disease,"Other chronic ischemic heart disease, unspecified",False,0.5,0.2,False,0.3076923076923077,phecode|411.8|both_sexes||,phecode,411.8,both_sexes,,,"Other chronic ischemic heart disease, unspecified",,,"CSA,EAS,EUR",3,phecode-411.8-both_sexes.tsv.bgz,phecode-411.8-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.8-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.8-both_sexes.tsv.bgz.tbi,302.0,6224.0,h2_z_insignificant,52.0,910.0,n_too_low,1205.0,7496.0,PASS,83.0,2605.0,PASS,31198.0,382052.0,PASS,136.0,1430.0,h2_z_insignificant
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,6,7.5,Primary Parkinsonism,Coronary atherosclerosis,False,0.0,0.0,False,0.5,phecode|411.4|both_sexes||,phecode,411.4,both_sexes,,,Coronary atherosclerosis,,,"CSA,EUR",2,phecode-411.4-both_sexes.tsv.bgz,phecode-411.4-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.4-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.4-both_sexes.tsv.bgz.tbi,191.0,6224.0,h2_z_insignificant,,,,1028.0,7496.0,PASS,59.0,2605.0,h2_z_insignificant,23888.0,382052.0,PASS,114.0,1430.0,h2_z_insignificant
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,7,7.377049180327869,Parkinson's Disease,Z86 Personal history of certain other diseases,False,0.0,0.0,False,0.4918032786885246,icd10|Z86|both_sexes||,icd10,Z86,both_sexes,,,Z86 Personal history of certain other diseases,truncated: true,,"EUR,MID",2,icd10-Z86-both_sexes.tsv.bgz,icd10-Z86-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z86-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z86-both_sexes.tsv.bgz.tbi,798.0,5838.0,h2_z_insignificant,131.0,849.0,n_too_low,1069.0,7807.0,h2_z_insignificant,190.0,2519.0,h2_z_insignificant,64593.0,355938.0,PASS,230.0,1369.0,PASS
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,8,7.222222222222221,"Parkinson's Disease, Idiopathic",Poisoning by antibiotics,False,0.0,0.0,False,0.48148148148148145,phecode|960|both_sexes||,phecode,960,both_sexes,,,Poisoning by antibiotics,,,"CSA,EUR",2,phecode-960-both_sexes.tsv.bgz,phecode-960-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-960-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-960-both_sexes.tsv.bgz.tbi,334.0,6089.0,h2_z_insignificant,,,,479.0,8150.0,PASS,108.0,2535.0,h2_z_insignificant,23061.0,383239.0,PASS,83.0,1478.0,h2_z_insignificant
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,9,6.73469387755102,"Parkinson Disease, Idiopathic",Diseases of esophagus,False,0.0,0.0,False,0.4489795918367347,phecode|530|both_sexes||,phecode,530,both_sexes,,,Diseases of esophagus,,,"EUR,MID",2,phecode-530-both_sexes.tsv.bgz,phecode-530-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530-both_sexes.tsv.bgz.tbi,519.0,6018.0,h2_z_insignificant,95.0,870.0,n_too_low,964.0,7743.0,h2_z_insignificant,151.0,2516.0,h2_z_insignificant,42944.0,371349.0,PASS,172.0,1400.0,PASS
D010300,Parkinson Disease,Parkinson Disease,6,6,0,6,10,6.724137931034483,Idiopathic Parkinson Disease,M17 Gonarthrosis [arthrosis of knee],False,0.0,0.0,False,0.4482758620689655,icd10|M17|both_sexes||,icd10,M17,both_sexes,,,M17 Gonarthrosis [arthrosis of knee],truncated: true,,"EUR,MID",2,icd10-M17-both_sexes.tsv.bgz,icd10-M17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M17-both_sexes.tsv.bgz.tbi,408.0,6228.0,h2_z_insignificant,,,,595.0,8281.0,h2_z_insignificant,73.0,2636.0,h2_z_insignificant,24753.0,395778.0,PASS,76.0,1523.0,PASS
D010493,Pericarditis,Pericarditis,1,1,0,1,1,8.0,Pericarditis,Chronic bronchitis,False,0.0,0.0,False,0.5333333333333333,phecode|496.2|both_sexes||,phecode,496.2,both_sexes,,,Chronic bronchitis,,,"CSA,EUR",2,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,
D010493,Pericarditis,Pericarditis,1,1,0,1,2,7.297297297297297,Pericarditis,Unspecified monoarthritis,False,0.0,0.0,False,0.4864864864864865,phecode|716.2|both_sexes||,phecode,716.2,both_sexes,,,Unspecified monoarthritis,,,"CSA,EAS,EUR,MID",4,phecode-716.2-both_sexes.tsv.bgz,phecode-716.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716.2-both_sexes.tsv.bgz.tbi,341.0,5922.0,h2_z_insignificant,,,,504.0,7845.0,PASS,63.0,2571.0,PASS,20094.0,372332.0,PASS,63.0,1456.0,PASS
D010493,Pericarditis,Pericarditis,1,1,0,1,3,7.0588235294117645,Pericarditis,Ischemic Heart Disease,False,0.0,0.0,False,0.47058823529411764,phecode|411|both_sexes||,phecode,411,both_sexes,,,Ischemic Heart Disease,,,"CSA,EUR",2,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant
D010493,Pericarditis,Pericarditis,1,1,0,1,4,6.923076923076923,Pericarditis,Osteoarthrosis,False,0.0,0.0,False,0.46153846153846156,phecode|740|both_sexes||,phecode,740,both_sexes,,,Osteoarthrosis,,,"EUR,MID",2,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,423.0,6213.0,h2_z_insignificant,53.0,927.0,n_too_low,547.0,8329.0,h2_z_insignificant,74.0,2635.0,h2_z_insignificant,36073.0,384458.0,PASS,86.0,1513.0,PASS
D010493,Pericarditis,Pericarditis,1,1,0,1,5,6.666666666666666,Pericarditis,Type 2 diabetes,False,0.0,0.0,False,0.4444444444444444,phecode|250.2|both_sexes||,phecode,250.2,both_sexes,,,Type 2 diabetes,,,"CSA,EUR",2,phecode-250.2-both_sexes.tsv.bgz,phecode-250.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250.2-both_sexes.tsv.bgz.tbi,796.0,5793.0,h2_z_insignificant,,,,1664.0,7181.0,PASS,152.0,2555.0,h2_z_insignificant,22768.0,396181.0,PASS,170.0,1424.0,h2_z_insignificant
D010493,Pericarditis,Pericarditis,1,1,0,1,6,6.428571428571428,Pericarditis,Obstructive chronic bronchitis,False,0.0,0.0,False,0.42857142857142855,phecode|496.21|both_sexes||,phecode,496.21,both_sexes,,,Obstructive chronic bronchitis,,,"CSA,EUR",2,phecode-496.21-both_sexes.tsv.bgz,phecode-496.21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.21-both_sexes.tsv.bgz.tbi,74.0,5999.0,h2_z_insignificant,,,,152.0,7886.0,PASS,,,,11537.0,379656.0,PASS,,,
D010493,Pericarditis,Pericarditis,1,1,0,1,7,6.382978723404255,Pleuropericarditis,Noninfectious gastroenteritis,False,0.0,0.0,False,0.425531914893617,phecode|558|both_sexes||,phecode,558,both_sexes,,,Noninfectious gastroenteritis,,,"CSA,EUR",2,phecode-558-both_sexes.tsv.bgz,phecode-558-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-558-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-558-both_sexes.tsv.bgz.tbi,187.0,5537.0,h2_z_insignificant,,,,416.0,7235.0,PASS,61.0,2391.0,h2_z_insignificant,17088.0,330270.0,PASS,76.0,1293.0,h2_z_insignificant
D010493,Pericarditis,Pericarditis,1,1,0,1,8,5.806451612903226,Pericarditis,Other arthropathies,False,0.0,0.0,False,0.3870967741935484,phecode|716|both_sexes||,phecode,716,both_sexes,,,Other arthropathies,,,"EAS,EUR",2,phecode-716-both_sexes.tsv.bgz,phecode-716-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716-both_sexes.tsv.bgz.tbi,607.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,881.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,42030.0,372332.0,PASS,123.0,1456.0,h2_z_insignificant
D010493,Pericarditis,Pericarditis,1,1,0,1,9,5.769230769230769,Pericarditis,K80 Cholelithiasis,False,0.0,0.0,False,0.38461538461538464,icd10|K80|both_sexes||,icd10,K80,both_sexes,,,K80 Cholelithiasis,truncated: true,,"EAS,EUR",2,icd10-K80-both_sexes.tsv.bgz,icd10-K80-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K80-both_sexes.tsv.bgz.tbi,120.0,6516.0,h2_z_insignificant,,,,253.0,8623.0,h2_z_insignificant,67.0,2642.0,PASS,16983.0,403548.0,PASS,,,
D010493,Pericarditis,Pericarditis,1,1,0,1,10,5.769230769230769,Pericarditis,Cholelithiasis,False,0.0,0.0,False,0.38461538461538464,phecode|574.1|both_sexes||,phecode,574.1,both_sexes,,,Cholelithiasis,,,"EAS,EUR",2,phecode-574.1-both_sexes.tsv.bgz,phecode-574.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-574.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-574.1-both_sexes.tsv.bgz.tbi,120.0,6470.0,h2_z_insignificant,,,,255.0,8541.0,h2_z_insignificant,68.0,2623.0,PASS,17278.0,399542.0,PASS,,,
